Source,CH1,CH2
Second,Volt,Volt
 3.00000000000,0.01400,0.01000
 3.00500000000,0.01200,0.01200
 3.01000000000,0.01200,0.01200
 3.01500000000,0.03200,0.02800
 3.02000000000,0.02800,0.02400
 3.02500000000,0.02400,0.02200
 3.03000000000,0.02600,0.02400
 3.03500000000,0.01400,0.01600
 3.04000000000,0.00200,0.00200
 3.04500000000,-0.01400,-0.00600
 3.05000000000,-0.01800,-0.01000
 3.05500000000,-0.02200,-0.01400
 3.06000000000,-0.02600,-0.01800
 3.06500000000,-0.03400,-0.02200
 3.07000000000,-0.02600,-0.01600
 3.07500000000,-0.02600,-0.01800
 3.08000000000,-0.03400,-0.02000
 3.08500000000,-0.01600,-0.01200
 3.09000000000,0.00200,0.00400
 3.09500000000,0.00800,0.00800
 3.10000025000,0.00800,0.00600
 3.10500025000,0.02000,0.01800
 3.11000025000,0.02000,0.01600
 3.11500025000,0.02600,0.02400
 3.12000000000,0.02400,0.02200
 3.12500025000,0.02000,0.01800
 3.13000000000,0.02000,0.01600
 3.13500025000,0.01000,0.00800
 3.14000000000,-0.00800,-0.00200
 3.14500025000,-0.01000,-0.00200
 3.15000000000,-0.01600,-0.00800
 3.15500025000,-0.02200,-0.01200
 3.16000000000,-0.01400,-0.01000
 3.16500025000,-0.03600,-0.02400
 3.17000000000,-0.02600,-0.01800
 3.17500025000,-0.02400,-0.01600
 3.18000000000,-0.02400,-0.01600
 3.18500025000,-0.01600,-0.00800
 3.19000000000,-0.00600,-0.00200
 3.19500025000,0.01800,0.01400
 3.20000000000,0.00800,0.01000
 3.20500025000,0.02400,0.02200
 3.21000000000,0.02400,0.02000
 3.21500025000,0.03000,0.02600
 3.22000000000,0.02200,0.02000
 3.22500025000,0.02200,0.01800
 3.23000000000,0.01800,0.01400
 3.23500025000,0.01000,0.01000
 3.24000000000,-0.00800,-0.00400
 3.24500000000,-0.01000,-0.00600
 3.25000000000,-0.02000,-0.01200
 3.25500000000,-0.02400,-0.01600
 3.26000000000,-0.02600,-0.01800
 3.26500000000,-0.03000,-0.02000
 3.27000000000,-0.02800,-0.02200
 3.27500000000,-0.02600,-0.01800
 3.28000000000,-0.01800,-0.01200
 3.28500000000,-0.01400,-0.00800
 3.29000000000,-0.00200,-0.00200
 3.29500000000,-0.00200,-0.00200
 3.30000000000,0.01200,0.01200
 3.30500000000,0.01600,0.01400
 3.31000000000,0.01600,0.01400
 3.31500000000,0.02400,0.02000
 3.32000000000,0.02200,0.01800
 3.32500000000,0.02400,0.01600
 3.33000000000,0.00800,0.00600
 3.33500000000,0.00400,0.00400
 3.34000000000,-0.00200,0.00200
 3.34500000000,-0.01000,-0.00800
 3.35000000000,-0.01800,-0.01000
 3.35500000000,-0.02400,-0.01600
 3.36000000000,-0.03200,-0.02400
 3.36500000000,-0.03000,-0.02200
 3.37000000000,-0.02800,-0.01800
 3.37500000000,-0.02200,-0.01600
 3.38000000000,-0.01800,-0.01200
 3.38500000000,-0.02200,-0.01600
 3.38999975000,0.00400,0.00400
 3.39500000000,0.01000,0.00800
 3.40000000000,0.01400,0.01200
 3.40500025000,0.01000,0.00800
 3.41000000000,0.02800,0.02200
 3.41500025000,0.02400,0.02000
 3.42000000000,0.02600,0.02200
 3.42500025000,0.02000,0.01600
 3.43000000000,0.01600,0.01200
 3.43500025000,0.00800,0.00600
 3.44000000000,0.00800,0.00600
 3.44500025000,0.00800,0.00600
 3.45000000000,0.00800,0.00600
 3.45500025000,0.00800,0.00600
 3.46000000000,-0.02000,-0.01200
 3.46500025000,-0.01600,-0.01200
 3.47000000000,-0.01000,-0.00800
 3.47500025000,0.00600,0.00400
 3.48000000000,0.00800,0.00400
 3.48500025000,0.01600,0.01400
 3.49000000000,0.02400,0.01600
 3.49500000000,0.01800,0.01400
 3.50000000000,0.02800,0.02200
 3.50500000000,0.01600,0.01400
 3.51000000000,0.02000,0.01600
 3.51500000000,0.00400,0.00400
 3.52000000000,0.00200,0.00200
 3.52500000000,-0.01000,-0.00800
 3.53000000000,-0.01200,-0.01000
 3.53500000000,-0.01400,-0.01000
 3.54000000000,-0.03000,-0.02200
 3.54500000000,-0.03400,-0.02800
 3.55000000000,-0.03000,-0.02600
 3.55500000000,-0.03200,-0.02600
 3.56000000000,-0.02400,-0.01800
 3.56500000000,-0.01600,-0.01400
 3.57000000000,-0.00200,-0.00200
 3.57500000000,-0.00200,-0.00200
 3.58000000000,0.01800,0.01000
 3.58500000000,0.01400,0.01000
 3.59000000000,0.02600,0.01800
 3.59500000000,0.03200,0.02400
 3.60000025000,0.03000,0.02200
 3.60500025000,0.02400,0.01800
 3.61000025000,0.01800,0.01200
 3.61500025000,0.00200,0.00200
 3.62000000000,-0.00200,-0.00200
 3.62500025000,-0.01200,-0.01400
 3.63000000000,-0.01400,-0.01400
 3.63500025000,-0.02800,-0.02200
 3.64000000000,-0.03200,-0.02400
 3.64500025000,-0.03200,-0.02600
 3.65000000000,-0.02400,-0.02000
 3.65500025000,-0.02000,-0.01800
 3.66000000000,-0.01600,-0.01400
 3.66500025000,-0.02000,-0.01800
 3.67000000000,-0.00200,-0.00200
 3.67500025000,0.00400,0.00200
 3.68000000000,0.00600,0.00200
 3.68500025000,0.01400,0.00800
 3.69000000000,0.01800,0.01200
 3.69500025000,0.02600,0.01600
 3.70000000000,0.03000,0.02200
 3.70500025000,0.02800,0.02000
 3.71000000000,0.02600,0.01800
 3.71500025000,0.01400,0.00800
 3.72000000000,0.00800,0.00600
 3.72500025000,-0.01400,-0.01200
 3.73000000000,-0.01600,-0.01200
 3.73500025000,-0.02200,-0.02000
 3.74000000000,-0.02600,-0.02000
 3.74500000000,-0.03000,-0.02400
 3.75000000000,-0.02800,-0.02400
 3.75500000000,-0.02400,-0.02200
 3.76000000000,-0.01600,-0.01400
 3.76500000000,-0.01200,-0.01000
 3.77000000000,-0.00200,-0.00200
 3.77500000000,0.01000,0.00400
 3.78000000000,0.00800,0.00400
 3.78500000000,0.02600,0.01600
 3.79000000000,0.03600,0.02600
 3.79500000000,0.02400,0.01600
 3.80000000000,0.03000,0.02200
 3.80500000000,0.03200,0.02000
 3.81000000000,0.01400,0.00800
 3.81500000000,0.02800,0.01600
 3.82000000000,-0.00200,-0.00400
 3.82500000000,-0.00400,-0.00400
 3.83000000000,-0.01400,-0.01000
 3.83500000000,-0.02200,-0.01600
 3.84000000000,-0.03000,-0.02400
 3.84500000000,-0.03000,-0.02600
 3.85000000000,-0.03400,-0.02800
 3.85500000000,-0.02800,-0.02400
 3.86000000000,-0.01800,-0.01600
 3.86500000000,-0.01400,-0.01000
 3.87000000000,-0.00200,-0.00400
 3.87500000000,0.00200,0.00200
 3.88000000000,0.01200,0.00600
 3.88500000000,0.02000,0.01400
 3.88999975000,0.03200,0.02200
 3.89500000000,0.03400,0.02400
 3.90000000000,0.02000,0.01600
 3.90500025000,0.02200,0.01600
 3.91000000000,0.02400,0.01600
 3.91500025000,0.00800,0.00600
 3.92000000000,-0.00200,-0.00200
 3.92500025000,-0.01200,-0.01000
 3.93000000000,-0.01800,-0.01200
 3.93500025000,-0.01000,-0.01000
 3.94000000000,-0.01000,-0.01000
 3.94500025000,-0.01000,-0.01000
 3.95000000000,-0.01000,-0.01000
 3.95500025000,-0.01000,-0.01000
 3.96000000000,0.01000,0.00400
 3.96500025000,0.01400,0.01000
 3.97000000000,0.03000,0.02000
 3.97500025000,0.03000,0.02200
 3.98000000000,0.02800,0.01800
 3.98500025000,0.02000,0.01600
 3.99000000000,0.02600,0.02000
 3.99500000000,0.01000,0.00600
 4.00000000000,-0.00200,-0.00200
 4.00500000000,-0.01200,-0.01000
 4.01000025000,-0.01600,-0.01400
 4.01499975000,-0.02800,-0.02400
 4.02000000000,-0.01400,-0.01200
 4.02500000000,-0.03400,-0.02600
 4.03000025000,-0.03600,-0.02800
 4.03499975000,-0.03000,-0.02400
 4.04000000000,-0.01000,-0.01400
 4.04500000000,-0.01400,-0.01400
 4.05000025000,-0.00800,-0.01000
 4.05499975000,0.00400,-0.00200
 4.06000000000,0.00400,-0.00200
 4.06500000000,0.02000,0.01200
 4.07000025000,0.03400,0.02400
 4.07499975000,0.02400,0.01600
 4.08000000000,0.02400,0.01800
 4.08500000000,0.03000,0.02200
 4.09000025000,0.01400,0.01000
 4.09499975000,0.01800,0.01200
 4.10000000000,0.00400,0.00200
 4.10500000000,-0.01200,-0.01000
 4.11000025000,-0.01600,-0.01200
 4.11499975000,-0.02400,-0.02000
 4.12000000000,-0.03400,-0.02600
 4.12500000000,-0.02800,-0.02200
 4.13000000000,-0.02800,-0.02600
 4.13499975000,-0.02600,-0.02200
 4.13999975000,-0.01800,-0.01600
 4.14500000000,-0.01000,-0.01000
 4.15000000000,-0.00600,-0.00400
 4.15499975000,0.00800,0.00200
 4.15999975000,0.01200,0.00600
 4.16500000000,0.02200,0.01400
 4.17000000000,0.03000,0.01800
 4.17499975000,0.02600,0.01800
 4.17999975000,0.03000,0.02200
 4.18500000000,0.01800,0.01200
 4.19000000000,0.02600,0.02000
 4.19499950000,0.00800,0.00600
 4.20000050000,-0.00200,-0.00400
 4.20500050000,-0.01000,-0.00600
 4.21000050000,-0.01800,-0.01400
 4.21500000000,-0.02600,-0.02000
 4.22000050000,-0.03200,-0.02800
 4.22500050000,-0.03600,-0.03000
 4.23000050000,-0.02800,-0.02200
 4.23500000000,-0.02600,-0.02200
 4.24000000000,-0.01600,-0.01600
 4.24500050000,-0.01800,-0.01600
 4.25000050000,0.00,-0.00400
 4.25500000000,0.00800,0.00200
 4.26000000000,0.01400,0.00600
 4.26500050000,0.02000,0.01200
 4.27000050000,0.03400,0.02200
 4.27500000000,0.03200,0.02400
 4.28000000000,0.02600,0.01600
 4.28500050000,0.02200,0.01400
 4.29000050000,0.02400,0.01800
 4.29500000000,0.01400,0.01000
 4.30000000000,-0.00800,-0.00600
 4.30500050000,-0.01400,-0.00800
 4.31000050000,-0.02000,-0.01600
 4.31500000000,-0.02800,-0.02200
 4.32000000000,-0.03000,-0.02400
 4.32500050000,-0.04200,-0.03200
 4.33000050000,-0.03400,-0.02800
 4.33500000000,-0.02200,-0.01800
 4.34000000000,-0.02200,-0.01800
 4.34500050000,-0.02000,-0.01600
 4.35000050000,-0.00200,-0.00600
 4.35500000000,0.00200,0.00
 4.36000000000,0.01200,0.00600
 4.36500000000,0.01400,0.00800
 4.37000050000,0.03200,0.02600
 4.37500000000,0.02400,0.01800
 4.38000000000,0.03400,0.02600
 4.38500000000,0.03000,0.02200
 4.39000050000,0.02200,0.01600
 4.39500000000,0.01000,0.00800
 4.40000000000,-0.00400,-0.00200
 4.40500000000,-0.01200,-0.00600
 4.41000050000,-0.01800,-0.01400
 4.41500000000,-0.02800,-0.02000
 4.42000000000,-0.01800,-0.01400
 4.42500000000,-0.03600,-0.02800
 4.43000050000,-0.03200,-0.02200
 4.43500000000,-0.03200,-0.02400
 4.44000000000,-0.03200,-0.02400
 4.44500000000,-0.03200,-0.02400
 4.45000050000,-0.03200,-0.02400
 4.45500000000,-0.03200,-0.02400
 4.46000000000,0.02200,0.01600
 4.46500000000,0.02000,0.01600
 4.47000050000,0.01200,0.00800
 4.47500000000,0.01000,0.00800
 4.48000000000,-0.00800,-0.00200
 4.48500000000,-0.01400,-0.01000
 4.49000000000,-0.03000,-0.02000
 4.49500000000,-0.02800,-0.01800
 4.50000000000,-0.03800,-0.02600
 4.50500000000,-0.03800,-0.02600
 4.51000000000,-0.04200,-0.03000
 4.51500000000,-0.03400,-0.02200
 4.52000000000,-0.02000,-0.01200
 4.52500000000,-0.01200,-0.00600
 4.53000000000,-0.00800,-0.00400
 4.53500000000,0.01000,0.00800
 4.54000000000,0.00400,0.00400
 4.54500000000,0.01200,0.01200
 4.55000000000,0.02000,0.01800
 4.55500000000,0.02200,0.02000
 4.56000000000,0.03600,0.03000
 4.56500000000,0.01800,0.01800
 4.57000000000,0.01400,0.01600
 4.57500000000,0.00,0.00400
 4.58000000000,-0.00200,0.00200
 4.58500000000,-0.02400,-0.01200
 4.59000000000,-0.02400,-0.01400
 4.59500000000,-0.02400,-0.01000
 4.60000000000,-0.03600,-0.02000
 4.60500000000,-0.03200,-0.01800
 4.61000000000,-0.04000,-0.02400
 4.61500000000,-0.03200,-0.02000
 4.62000000000,-0.03200,-0.02000
 4.62500000000,-0.02600,-0.01400
 4.63000000000,-0.01200,-0.00200
 4.63500000000,-0.00200,0.00400
 4.64000000000,0.00,0.00600
 4.64500000000,0.01200,0.01600
 4.65000000000,0.02600,0.02600
 4.65499950000,0.01800,0.01800
 4.66000000000,0.01800,0.02400
 4.66500000000,0.00200,0.00600
 4.67000000000,0.01200,0.01400
 4.67499950000,-0.00400,0.00200
 4.68000000000,-0.01000,-0.00200
 4.68500000000,-0.03200,-0.01800
 4.69000000000,-0.03200,-0.01800
 4.69499950000,-0.03800,-0.01800
 4.70000050000,-0.04000,-0.02200
 4.70500050000,-0.04400,-0.02800
 4.71000050000,-0.04400,-0.02800
 4.71500000000,-0.02600,-0.01400
 4.72000050000,-0.03800,-0.02000
 4.72500050000,-0.02800,-0.01400
 4.73000050000,-0.00400,-0.00200
 4.73500000000,-0.00600,0.00200
 4.74000000000,0.00,0.01000
 4.74500050000,0.02000,0.02200
 4.75000050000,0.01400,0.01800
 4.75500000000,0.02200,0.02400
 4.76000000000,0.01800,0.01800
 4.76500050000,0.01200,0.01600
 4.77000050000,0.01400,0.01600
 4.77500000000,-0.01000,-0.00200
 4.78000000000,-0.01000,-0.00200
 4.78500050000,-0.02000,-0.00800
 4.79000050000,-0.01600,-0.00800
 4.79500000000,-0.03400,-0.02000
 4.80000000000,-0.04200,-0.02600
 4.80500050000,-0.04000,-0.02600
 4.81000050000,-0.04800,-0.03200
 4.81500000000,-0.04000,-0.02600
 4.82000000000,-0.03000,-0.01800
 4.82500050000,-0.02600,-0.01400
 4.83000050000,-0.01800,-0.00800
 4.83500000000,-0.01400,-0.00200
 4.84000000000,0.00400,0.00800
 4.84500050000,0.00400,0.00800
 4.85000050000,0.01000,0.01200
 4.85500000000,0.01600,0.01600
 4.86000000000,0.01200,0.01400
 4.86500000000,0.00800,0.01200
 4.87000050000,0.00600,0.01200
 4.87500000000,0.00400,0.00800
 4.88000000000,-0.00600,0.00
 4.88500000000,-0.02800,-0.01600
 4.89000050000,-0.03000,-0.01600
 4.89500000000,-0.03400,-0.02000
 4.90000000000,-0.05200,-0.03400
 4.90500000000,-0.04400,-0.02600
 4.91000050000,-0.03200,-0.01800
 4.91500000000,-0.02600,-0.01600
 4.92000000000,-0.02800,-0.01800
 4.92500000000,-0.02000,-0.00800
 4.93000050000,-0.02000,-0.01000
 4.93500000000,0.00400,0.01000
 4.94000000000,0.00400,0.01000
 4.94500000000,0.00400,0.01000
 4.95000050000,0.00400,0.01000
 4.95500000000,0.00400,0.01000
 4.96000000000,-0.01800,-0.00400
 4.96500000000,-0.01400,-0.00200
 4.97000050000,-0.03400,-0.01800
 4.97500000000,-0.04000,-0.02000
 4.98000000000,-0.04200,-0.02600
 4.98500000000,-0.05000,-0.03000
 4.99000000000,-0.02800,-0.01400
 4.99500000000,-0.03400,-0.01800
 5.00000000000,-0.04000,-0.02200
 5.00500000000,-0.04000,-0.02000
 5.01000000000,-0.01600,-0.00200
 5.01500000000,-0.00600,0.00200
 5.02000000000,-0.00200,0.00800
 5.02500000000,-0.00400,0.00600
 5.03000000000,0.02200,0.02800
 5.03500000000,0.01200,0.02000
 5.04000000000,0.00200,0.01400
 5.04500000000,0.00400,0.01400
 5.05000000000,-0.00800,0.00200
 5.05500000000,-0.00800,0.00400
 5.06000000000,-0.02200,-0.00200
 5.06500000000,-0.03600,-0.01800
 5.07000000000,-0.03800,-0.01600
 5.07500000000,-0.03800,-0.01800
 5.08000000000,-0.05200,-0.02800
 5.08500000000,-0.05000,-0.02400
 5.09000000000,-0.04800,-0.02600
 5.09500000000,-0.05200,-0.03000
 5.10000000000,-0.03800,-0.01800
 5.10500000000,-0.02600,-0.01000
 5.11000000000,-0.02400,-0.00800
 5.11500000000,-0.01200,0.00
 5.12000000000,0.00,0.01000
 5.12500000000,0.00600,0.01600
 5.13000000000,0.01800,0.02200
 5.13500000000,0.00400,0.01400
 5.14000000000,0.01400,0.01800
 5.14500000000,0.01600,0.01800
 5.15000000000,0.02200,0.02200
 5.15499950000,0.00800,0.00800
 5.16000000000,-0.00600,-0.00400
 5.16500000000,-0.01600,-0.01400
 5.17000000000,-0.00600,-0.00800
 5.17499950000,-0.01800,-0.02400
 5.18000000000,-0.02400,-0.03000
 5.18500000000,-0.01200,-0.02800
 5.19000000000,0.00400,-0.01600
 5.19499950000,0.01000,-0.02000
 5.20000050000,0.01800,-0.01600
 5.20500050000,0.02200,-0.01800
 5.21000050000,0.04200,-0.00200
 5.21500000000,0.05200,-0.00200
 5.22000050000,0.06200,0.00600
 5.22500050000,0.07600,0.01200
 5.23000050000,0.09000,0.02000
 5.23500000000,0.09000,0.02000
 5.24000000000,0.09400,0.02200
 5.24500050000,0.08800,0.01600
 5.25000050000,0.08400,0.01200
 5.25500000000,0.07400,0.00600
 5.26000000000,0.05800,-0.00200
 5.26500050000,0.06600,0.00
 5.27000050000,0.06000,-0.00400
 5.27500000000,0.05200,-0.01600
 5.28000000000,0.04400,-0.02800
 5.28500050000,0.05200,-0.02600
 5.29000050000,0.06000,-0.02200
 5.29500000000,0.07600,-0.01800
 5.30000000000,0.07800,-0.02000
 5.30500050000,0.10000,-0.00800
 5.31000050000,0.12200,-0.00600
 5.31500000000,0.13600,0.00
 5.32000000000,0.16000,0.01000
 5.32500050000,0.17400,0.01600
 5.33000050000,0.18600,0.02800
 5.33500000000,0.17000,0.02400
 5.34000000000,0.14400,0.01000
 5.34500050000,0.14200,0.01000
 5.35000050000,0.13600,0.01400
 5.35500000000,0.14200,0.01400
 5.36000000000,0.12000,-0.00200
 5.36500000000,0.11000,-0.00800
 5.37000050000,0.10000,-0.01600
 5.37500000000,0.09600,-0.01600
 5.38000000000,0.07800,-0.02600
 5.38500000000,0.06600,-0.02600
 5.39000050000,0.05400,-0.02400
 5.39500000000,0.03200,-0.02600
 5.40000000000,0.03200,-0.00800
 5.40500000000,0.01600,-0.01000
 5.41000050000,0.01600,-0.00200
 5.41500000000,0.00200,0.00
 5.42000000000,0.00,0.01200
 5.42500000000,-0.00800,0.01400
 5.43000050000,-0.01400,0.01600
 5.43500000000,-0.02000,0.02400
 5.44000000000,-0.02000,0.02400
 5.44500000000,-0.02000,0.02400
 5.45000050000,-0.02000,0.02400
 5.45500000000,-0.02000,0.02400
 5.46000000000,-0.10200,-0.02000
 5.46500000000,-0.02800,-0.03200
 5.47000050000,0.13200,-0.02400
 5.47500000000,0.07000,-0.02600
 5.48000000000,0.02800,-0.02000
 5.48500000000,0.02200,-0.01800
 5.49000000000,0.02800,-0.01000
 5.49500000000,0.02800,-0.00200
 5.50000000000,0.03400,0.00400
 5.50500000000,0.04000,0.01000
 5.51000000000,0.03800,0.02200
 5.51500000000,0.00,0.01400
 5.52000000000,0.00600,0.02400
 5.52500000000,-0.01800,0.01200
 5.53000000000,-0.03400,0.00
 5.53500000000,-0.03000,0.00600
 5.54000000000,-0.04400,-0.01200
 5.54500000000,-0.00800,-0.01200
 5.55000000000,-0.01400,-0.02600
 5.55500000000,-0.05600,-0.03400
 5.56000000000,-0.05200,-0.02800
 5.56500000000,-0.05400,-0.03000
 5.57000000000,-0.04800,-0.03200
 5.57500000000,-0.02000,-0.02000
 5.58000000000,-0.03800,-0.02200
 5.58500000000,-0.01000,-0.01000
 5.59000000000,-0.00200,-0.00200
 5.59500000000,0.00200,0.00
 5.60000000000,0.00600,0.00400
 5.60500000000,0.00800,0.00600
 5.61000000000,0.01000,0.01600
 5.61500000000,0.01800,0.02000
 5.62000000000,0.00,0.00600
 5.62500000000,-0.00200,0.00200
 5.63000000000,-0.00200,0.00
 5.63500000000,-0.00600,-0.00200
 5.64000000000,-0.01600,-0.01200
 5.64500000000,-0.02200,-0.01600
 5.65000000000,-0.01600,-0.01600
 5.65499950000,-0.02600,-0.02000
 5.66000000000,-0.04000,-0.03400
 5.66500000000,-0.02200,-0.02400
 5.67000000000,-0.02000,-0.02000
 5.67499950000,-0.02000,-0.02600
 5.68000000000,-0.02800,-0.03200
 5.68500000000,-0.01600,-0.02000
 5.69000000000,-0.00600,-0.01000
 5.69499950000,-0.00600,-0.00400
 5.70000050000,0.00800,0.01000
 5.70500050000,0.01400,0.01200
 5.71000050000,0.01000,0.00800
 5.71500000000,0.01400,0.01000
 5.72000050000,0.01600,0.01200
 5.72500050000,0.00800,0.00200
 5.73000050000,-0.00800,-0.00800
 5.73500000000,-0.01400,-0.01600
 5.74000000000,-0.00400,-0.01200
 5.74500050000,-0.01200,-0.02000
 5.75000050000,-0.01800,-0.02200
 5.75500000000,-0.02800,-0.03000
 5.76000000000,-0.03200,-0.04000
 5.76500050000,-0.03200,-0.03400
 5.77000050000,-0.02800,-0.03200
 5.77500000000,-0.02400,-0.02800
 5.78000000000,-0.01600,-0.02400
 5.78500050000,-0.01800,-0.02400
 5.79000050000,-0.01000,-0.01400
 5.79500000000,-0.00200,-0.01000
 5.80000000000,0.01200,0.00400
 5.80500050000,0.00,-0.00400
 5.81000050000,0.01800,0.01000
 5.81500000000,0.01600,0.00600
 5.82000000000,0.02000,0.01000
 5.82500050000,0.01400,0.00600
 5.83000050000,0.00800,0.00
 5.83500000000,0.00200,-0.00400
 5.84000000000,-0.01000,-0.01200
 5.84500050000,-0.00800,-0.01400
 5.85000050000,-0.02400,-0.03000
 5.85500000000,-0.01400,-0.02200
 5.86000000000,-0.03600,-0.04200
 5.86500000000,-0.02600,-0.03600
 5.87000050000,-0.02800,-0.04000
 5.87500000000,-0.02600,-0.03400
 5.88000000000,-0.01200,-0.02600
 5.88500000000,-0.00400,-0.01400
 5.89000050000,-0.01000,-0.02400
 5.89500000000,-0.00200,-0.01200
 5.90000000000,0.00800,-0.00200
 5.90500000000,0.01600,0.00400
 5.91000050000,0.02200,0.01000
 5.91500000000,0.01800,0.01400
 5.92000000000,0.01800,0.01400
 5.92500000000,0.01600,0.01000
 5.93000050000,0.01600,0.01200
 5.93500000000,0.00400,0.00400
 5.94000000000,0.00400,0.00400
 5.94500000000,0.00400,0.00400
 5.95000050000,0.00400,0.00400
 5.95500000000,0.00400,0.00400
 5.96000000000,-0.01800,-0.02000
 5.96500000000,-0.00400,-0.01200
 5.97000050000,-0.00200,-0.00600
 5.97500000000,-0.00200,-0.00200
 5.98000000000,0.01600,0.00800
 5.98500000000,0.00800,0.00400
 5.99000000000,0.03000,0.02400
 5.99500000000,0.02800,0.02000
 6.00000000000,0.01400,0.01000
 6.00500000000,0.01800,0.01600
 6.01000000000,0.01400,0.01200
 6.01500000000,0.00400,0.00
 6.02000000000,-0.00600,-0.00800
 6.02500000000,-0.01800,-0.00800
 6.03000000000,-0.02200,-0.01600
 6.03500000000,-0.01800,-0.02000
 6.04000000000,-0.02200,-0.01000
 6.04500000000,-0.02400,-0.01800
 6.05000000000,-0.02000,-0.01400
 6.05500000000,-0.01400,-0.00600
 6.06000000000,-0.01400,-0.01000
 6.06500000000,-0.02000,0.00200
 6.07000000000,-0.00200,0.01600
 6.07500000000,-0.00600,0.01800
 6.08000000000,0.00400,0.02800
 6.08500000000,0.01000,0.02800
 6.09000000000,0.01000,0.03400
 6.09500000000,0.02400,0.03200
 6.10000000000,0.02400,0.02800
 6.10500000000,0.01800,0.03000
 6.11000000000,0.03000,0.03400
 6.11500000000,0.02000,0.02600
 6.12000000000,-0.00200,0.00400
 6.12500000000,-0.00400,0.00800
 6.13000000000,-0.02200,-0.00200
 6.13500000000,-0.01200,-0.00200
 6.14000000000,-0.01200,-0.02000
 6.14500000000,-0.01800,-0.01000
 6.15000000000,-0.02800,-0.00400
 6.15499950000,-0.02600,-0.01000
 6.16000000000,-0.02400,-0.00200
 6.16500000000,0.01400,0.00200
 6.17000000000,-0.04200,0.02400
 6.17499950000,0.02200,0.01600
 6.18000000000,0.03000,0.03000
 6.18500000000,0.03600,0.00
 6.19000000000,0.01800,0.01000
 6.19499950000,0.04800,0.05200
 6.20000050000,0.01400,0.05000
 6.20500050000,0.01000,0.00800
 6.21000050000,0.01800,0.00200
 6.21500000000,0.00600,0.01800
 6.22000050000,-0.00200,0.01800
 6.22500050000,-0.00200,0.00600
 6.23000050000,-0.01000,-0.01200
 6.23500000000,-0.02400,-0.02000
 6.24000000000,-0.02200,-0.01800
 6.24500050000,-0.02200,-0.00800
 6.25000050000,-0.02000,-0.01200
 6.25500000000,-0.01400,-0.01400
 6.26000000000,-0.01400,-0.01600
 6.26500050000,-0.00800,-0.00200
 6.27000050000,-0.00600,-0.00200
 6.27500000000,0.00,0.00
 6.28000000000,0.01600,0.01400
 6.28500050000,0.02600,0.02200
 6.29000050000,0.02400,0.02000
 6.29500000000,0.02600,0.01600
 6.30000000000,0.02800,0.01800
 6.30500050000,0.02400,0.01600
 6.31000050000,0.01400,0.00600
 6.31500000000,-0.00200,-0.00200
 6.32000000000,-0.00800,-0.00200
 6.32500050000,-0.01400,-0.00800
 6.33000050000,-0.02000,-0.01600
 6.33500000000,-0.01800,-0.01200
 6.34000000000,-0.02800,-0.02400
 6.34500050000,-0.02400,-0.01800
 6.35000050000,-0.02400,-0.01800
 6.35500000000,-0.01800,-0.01200
 6.36000000000,-0.01600,-0.01600
 6.36500000000,-0.01400,-0.01200
 6.37000050000,-0.00800,-0.00600
